id,text,tokens,tags,is_cs,en_count,tr_count,en_ratio,token_count,group,berturk_label,berturk_score,xlmr_label,xlmr_score
58.0,self esteem olmalidir fakat tek bir kelime olmadigindan dolayi secilmesi mumkun degildir o yuzden selfless'dir.,"['politika', 'alaninda', 'ise', 'aklima', 'ilk', 'gelen', 'kelime', 'filibusterdir', 'politika', 'demisken', 'eski', 'roma', 'yargiclarina', 'verilen', 'isim', 'olan', 'praetor', 'pek', 'uzun', 'olmamasina', 'ragmen', 'essiz', 'karizmasiyla', 'kurtariyor', 'ayni', 'karizmaya', 'biraz', 'daha', 'yuksek', 'sesle', 'ulasmak', 'icin', 'ise', 'unleash', 'birebirdir']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'T']",True,2,33.0,0.057,35.0,code_switched,positive,0.544279932975769,negative,0.5725461840629578
59.0,"- nassin hoca, are you getting better? - sen ne diyorsun, so much better oldum, 2 gecedir ne uyku ne bisey, sonumuz hayir olsun!","['again', 'söylemesi', 'pek', 'güzel', 'ayrıca', 'how', 'i', 'met', 'your', 'mother', 'da', ""ted'in"", 'ağzından', 'duymak', 'mümkün', 'cheap', 'trick', 'in', 'voices', 'şarkısını', 'söylerken']","['E', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'E', 'E', 'T', 'E', 'T', 'T', 'T', 'E', 'E', 'E', 'E', 'T', 'T']",True,11,10.0,0.524,21.0,code_switched,positive,0.9895585775375366,positive,0.7659430503845215
60.0,irony ve irritate/irritating ve fascinating... ya da ne bileyim tamamını seviyorum sanırsam. listem kabardıkça kabarıyor.,"['self', 'esteem', 'olmalidir', 'fakat', 'tek', 'bir', 'kelime', 'olmadigindan', 'dolayi', 'secilmesi', 'mumkun', 'degildir', 'o', 'yuzden', ""selfless'dir"", 'nassin', 'hoca', 'are', 'you', 'getting', 'better', 'sen', 'ne', 'diyorsun', 'so', 'much', 'better', 'oldum', 'gecedir', 'ne', 'uyku', 'ne', 'bisey', 'sonumuz', 'hayir', 'olsun']","['E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'T', 'T', 'E', 'E', 'E', 'E', 'T', 'T', 'T', 'E', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,10,26.0,0.278,36.0,code_switched,positive,0.992067813873291,positive,0.5904205441474915
61.0,"woody allen'a göre: the most beautiful words in the english language are not i love you, but it's benign.","['irony', 've', 'irritate', 'irritating', 've', 'fascinating', 'ya', 'da', 'ne', 'bileyim', 'tamamını', 'seviyorum', 'sanırsam', 'listem', 'kabardıkça', 'kabarıyor']","['E', 'T', 'E', 'E', 'T', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,4,12.0,0.25,16.0,code_switched,positive,0.9910985827445984,positive,0.6844481825828552
62.0,ingiliz maç spikerleri golden sonra öyle bir astonishing effort diye bögürürler ki golü kendiniz atmış gibi hissedersiniz .,"['woody', ""allen'a"", 'göre', 'the', 'most', 'beautiful', 'words', 'in', 'the', 'english', 'language', 'are', 'not', 'i', 'love', 'you', 'but', ""it's"", 'benign', 'ingiliz', 'maç', 'spikerleri', 'golden', 'sonra', 'öyle', 'bir', 'astonishing', 'effort', 'diye', 'bögürürler', 'ki', 'golü', 'kendiniz', 'atmış', 'gibi', 'hissedersiniz']","['E', 'E', 'T', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,20,16.0,0.556,36.0,code_switched,positive,0.5832875967025757,negative,0.42987895011901855
63.0,"sadece adil bir kelime.sade ve adil.bir nevi süzgeç, bir nevi sözün özü, just love me, just leave me, just shut up... daha bugun ne güzel bir kelime olduğunu düşünmüştüm, kendini sözlüğe yazdırası varmış.","['sadece', 'adil', 'bir', 'kelime', 'sade', 've', 'adil', 'bir', 'nevi', 'süzgeç', 'bir', 'nevi', 'sözün', 'özü', 'just', 'love', 'me', 'just', 'leave', 'me', 'just', 'shut', 'up', 'daha', 'bugun', 'ne', 'güzel', 'bir', 'kelime', 'olduğunu', 'düşünmüştüm', 'kendini', 'sözlüğe', 'yazdırası', 'varmış']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,9,26.0,0.257,35.0,code_switched,positive,0.9976102113723755,positive,0.5657833814620972
64.0,kime göre? neye göre ? ama bana göre crocodile... =) nedeni bayaa uzun...,"['kime', 'göre', 'neye', 'göre', 'ama', 'bana', 'göre', 'crocodile', 'nedeni', 'bayaa', 'uzun']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'T', 'T', 'T']",True,1,10.0,0.091,11.0,code_switched,negative,0.5689983367919922,neutral,0.49402081966400146
65.0,immortality. hatta epitaph for immortality tarzında bir sözcük öbeği daha da tadından yenilmez durumdadır.,"['immortality', 'hatta', 'epitaph', 'for', 'immortality', 'tarzında', 'bir', 'sözcük', 'öbeği', 'daha', 'da', 'tadından', 'yenilmez', 'durumdadır']","['T', 'T', 'T', 'T', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,1,13.0,0.071,14.0,code_switched,positive,0.8955310583114624,negative,0.3680863678455353
66.0,"web server tarafindan browser'a al bakiim koc nidasiyla gonderilen ve bir dahaki sefere o web sitesine o browserla girildiginde web serverina abi bana $unu $unu $eyapmi$in sen, ona gore yani $eklinde geri dondurulen ufak zararsiz $irin $ey.","['web', 'server', 'tarafindan', ""browser'a"", 'al', 'bakiim', 'koc', 'nidasiyla', 'gonderilen', 've', 'bir', 'dahaki', 'sefere', 'o', 'web', 'sitesine', 'o', 'browserla', 'girildiginde', 'web', 'serverina', 'abi', 'bana', 'unu', 'unu', 'eyapmiin', 'sen', 'ona', 'gore', 'yani', 'eklinde', 'geri', 'dondurulen', 'ufak', 'zararsiz', 'irin', 'ey']","['E', 'E', 'T', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'T', 'T', 'E', 'T', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,7,30.0,0.189,37.0,code_switched,negative,0.9928717017173767,negative,0.7341750264167786
67.0,"matrix filminin birinci halkasında oracle'ın neoya the one olması, matrix sistemine adapte olabilmesi ve bu sistem üzerindeki yeteneklerini arttırması için verdiği ufak dosya.","['matrix', 'filminin', 'birinci', 'halkasında', ""oracle'ın"", 'neoya', 'the', 'one', 'olması', 'matrix', 'sistemine', 'adapte', 'olabilmesi', 've', 'bu', 'sistem', 'üzerindeki', 'yeteneklerini', 'arttırması', 'için', 'verdiği', 'ufak', 'dosya']","['E', 'T', 'T', 'T', 'E', 'T', 'E', 'E', 'T', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,5,18.0,0.217,23.0,code_switched,positive,0.8993133902549744,positive,0.5670441389083862
68.0,"koala mode on durumu nedeniyle cogu zaman ceset lakabina maruz kalan mezopan'in hayatina hiperaktif hareket getiren hatun ki$i. pek yaki$mi$lar dedirtecek kadar hayat dolu bir insan. allah nice seneleri, 40larca yillari boylesine sevgi ve nes'e dolu birliktelikle surdursun dedirten ciftin bir yarisi.","['koala', 'mode', 'on', 'durumu', 'nedeniyle', 'cogu', 'zaman', 'ceset', 'lakabina', 'maruz', 'kalan', ""mezopan'in"", 'hayatina', 'hiperaktif', 'hareket', 'getiren', 'hatun', 'kii', 'pek', 'yakimilar', 'dedirtecek', 'kadar', 'hayat', 'dolu', 'bir', 'insan', 'allah', 'nice', 'seneleri', 'larca', 'yillari', 'boylesine', 'sevgi', 've', 'nese', 'dolu', 'birliktelikle', 'surdursun', 'dedirten', 'ciftin', 'bir', 'yarisi']","['T', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,2,40.0,0.048,42.0,code_switched,positive,0.9951239228248596,positive,0.5987369418144226
69.0,subwaydeki tadına doyum olmayan cookielerin aynısından caddebostan burger kingde de yapıyolar artık.,"['subwaydeki', 'tadına', 'doyum', 'olmayan', 'cookielerin', 'aynısından', 'caddebostan', 'burger', 'kingde', 'de', 'yapıyolar', 'artık']","['E', 'T', 'T', 'T', 'E', 'T', 'T', 'E', 'E', 'T', 'T', 'T']",True,4,8.0,0.333,12.0,code_switched,positive,0.9028245806694031,negative,0.4461396336555481
70.0,"sarkilarinda daimi aci ceken, huzun insani jay jay ( (bkz: escape), (bkz: suffering), (bkz: far away), (bkz: alone again) ), kiza postayi koyarak sonunda rahat bi nefes almamizi saglamistir.","['sarkilarinda', 'daimi', 'aci', 'ceken', 'huzun', 'insani', 'jay', 'jay', 'bkz', 'escape', 'bkz', 'suffering', 'bkz', 'far', 'away', 'bkz', 'alone', 'again', 'kiza', 'postayi', 'koyarak', 'sonunda', 'rahat', 'bi', 'nefes', 'almamizi', 'saglamistir']","['T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'T', 'E', 'T', 'E', 'T', 'E', 'E', 'T', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,8,19.0,0.296,27.0,code_switched,positive,0.9883970618247986,neutral,0.3663509786128998
71.0,refrigerator cookies : dolapta bekletilebilen ve belli bir bölümü kesilip pişirilebilen cookie ler bu sınıfa giriyor.,"['refrigerator', 'cookies', 'dolapta', 'bekletilebilen', 've', 'belli', 'bir', 'bölümü', 'kesilip', 'pişirilebilen', 'cookie', 'ler', 'bu', 'sınıfa', 'giriyor']","['E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'T', 'T', 'T', 'T']",True,3,12.0,0.2,15.0,code_switched,negative,0.9439861178398132,neutral,0.7471070885658264
72.0,"tüm endüstriyel gıda sisteminin başlangıç noktasıdır. 1930'lu yıllarda, arabayla geçerken yemek sipariş edebilmenizi sağlayan yeni bir restoran biçimi ortaya çıktı ve bu yeni biçim drive-in olarak adlandırıldı. fast food zincirleri bu başarıya karşın maliyetleri azaltmaya ve işleri basitleştirmeye karar verdiler. işe tüm servis elemanlarından ve menüdeki fazlalıklardan kurtularak başladılar. restoranın arkası, yani mutfak kısmına basitçe fabrika sistemini getirdiler. her bir işçiyi sadece bir işi yapmaları için eğittiler. böylece, sadece tek bir işi yapan işçiler daha az ücret ve işten çıkarıldığında yerine kolayca birilerinin bulunması demekti. yiyecekler ucuzdu ve lezzetliydi.bu sistem fast food restoranlarına müthiş ötesi bir başarı getirdi.","['tüm', 'endüstriyel', 'gıda', 'sisteminin', 'başlangıç', 'noktasıdır', 'yıllarda', 'arabayla', 'geçerken', 'yemek', 'sipariş', 'edebilmenizi', 'sağlayan', 'yeni', 'bir', 'restoran', 'biçimi', 'ortaya', 'çıktı', 've', 'bu', 'yeni', 'biçim', 'drive-in', 'olarak', 'adlandırıldı', 'fast', 'food', 'zincirleri', 'bu', 'başarıya', 'karşın', 'maliyetleri', 'azaltmaya', 've', 'işleri', 'basitleştirmeye', 'karar', 'verdiler', 'işe', 'tüm', 'servis', 'elemanlarından', 've', 'menüdeki', 'fazlalıklardan', 'kurtularak', 'başladılar', 'restoranın', 'arkası', 'yani', 'mutfak', 'kısmına', 'basitçe', 'fabrika', 'sistemini', 'getirdiler', 'her', 'bir', 'işçiyi', 'sadece', 'bir', 'işi', 'yapmaları', 'için', 'eğittiler', 'böylece', 'sadece', 'tek', 'bir', 'işi', 'yapan', 'işçiler', 'daha', 'az', 'ücret', 've', 'işten', 'çıkarıldığında', 'yerine', 'kolayca', 'birilerinin', 'bulunması', 'demekti', 'yiyecekler', 'ucuzdu', 've', 'lezzetliydibu', 'sistem', 'fast', 'food', 'restoranlarına', 'müthiş', 'ötesi', 'bir', 'başarı', 'getirdi']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'T', 'T', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T']",True,5,92.0,0.052,97.0,code_switched,positive,0.8190235495567322,neutral,0.4779711067676544
73.0,"amerikan polislerinin vazgecilmez kahvaltisi, oglen yemegi ve aksam yemegi. bumper sticker gormustum birkere bad cop no donut diye de gulmustum. yagli, yuvarlak, cok sekerli bisii. amerikada polis karisi olmak kolay bisey olsa gerek adamlarda damak zevki yok galiba.","['amerikan', 'polislerinin', 'vazgecilmez', 'kahvaltisi', 'oglen', 'yemegi', 've', 'aksam', 'yemegi', 'bumper', 'sticker', 'gormustum', 'birkere', 'bad', 'cop', 'no', 'donut', 'diye', 'de', 'gulmustum', 'yagli', 'yuvarlak', 'cok', 'sekerli', 'bisii', 'amerikada', 'polis', 'karisi', 'olmak', 'kolay', 'bisey', 'olsa', 'gerek', 'adamlarda', 'damak', 'zevki', 'yok', 'galiba']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'T', 'T', 'E', 'E', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,6,32.0,0.158,38.0,code_switched,negative,0.9250431656837463,negative,0.782972514629364
74.0,"muffin seklinde yapilmis minik keklerin uzerine cesitli renklerde ama illaki bir parmaktan kalin olacak sekilde frosting surulmesiyle elde edilen minik pastalar. amerikalilarin cogu pek bir bayilarak yerler, ben de ustundeki kaplama malzemesini siyirip altindaki kekle idare ederim. new york'ta bu pastaciklari west village'in pek eski tatlicilarindan magnolia bakery'de yemek makbulmus. frosting meretinin ne goruntusune ne tadina katlanamadigimdan, orada da gorgusuzluk edip siyirdim. evet, siyiriyorum muntazaman.","['muffin', 'seklinde', 'yapilmis', 'minik', 'keklerin', 'uzerine', 'cesitli', 'renklerde', 'ama', 'illaki', 'bir', 'parmaktan', 'kalin', 'olacak', 'sekilde', 'frosting', 'surulmesiyle', 'elde', 'edilen', 'minik', 'pastalar', 'amerikalilarin', 'cogu', 'pek', 'bir', 'bayilarak', 'yerler', 'ben', 'de', 'ustundeki', 'kaplama', 'malzemesini', 'siyirip', 'altindaki', 'kekle', 'idare', 'ederim', 'new', ""york'ta"", 'bu', 'pastaciklari', 'west', ""village'in"", 'pek', 'eski', 'tatlicilarindan', 'magnolia', ""bakery'de"", 'yemek', 'makbulmus', 'frosting', 'meretinin', 'ne', 'goruntusune', 'ne', 'tadina', 'katlanamadigimdan', 'orada', 'da', 'gorgusuzluk', 'edip', 'siyirdim', 'evet', 'siyiriyorum', 'muntazaman']","['E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'T', 'T', 'E', 'E', 'T', 'T', 'T', 'E', 'E', 'T', 'T', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,9,56.0,0.138,65.0,code_switched,negative,0.998703122138977,neutral,0.41705211997032166
75.0,"six feet under 'da cicekcide calisan gay amcanin surekli surette kullandigi, ozellikle evin annesine, babacan bir tavirla hitap seklidir..","['six', 'feet', 'under', ""'da"", 'cicekcide', 'calisan', 'gay', 'amcanin', 'surekli', 'surette', 'kullandigi', 'ozellikle', 'evin', 'annesine', 'babacan', 'bir', 'tavirla', 'hitap', 'seklidir']","['E', 'E', 'E', 'T', 'T', 'T', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,4,15.0,0.211,19.0,code_switched,positive,0.7699168920516968,neutral,0.45014268159866333
76.0,"arizona dream'de uncle leo'nun polonyalı çıtırına she is my polish cupcake diye hitab ederken kullandıığı,bu tabire maruz kalındığında insanın içini ısıtan hitap şekli...","['arizona', ""dream'de"", 'uncle', ""leo'nun"", 'polonyalı', 'çıtırına', 'she', 'is', 'my', 'polish', 'cupcake', 'diye', 'hitab', 'ederken', 'kullandıığıbu', 'tabire', 'maruz', 'kalındığında', 'insanın', 'içini', 'ısıtan', 'hitap', 'şekli']","['E', 'E', 'E', 'E', 'T', 'T', 'E', 'E', 'E', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,9,14.0,0.391,23.0,code_switched,positive,0.7757036089897156,positive,0.48617345094680786
77.0,"yapmasi yemesinden de keyifli olan mini mini kekler. rengarek kremalar ve sekerlerle suslenmis olurlar ki insan hayran hayran bakip,yemeye kiyamaz hic. turkcesi bana gore kapkektir. chicken translate tarzi bir cevirme olsa da, birebir uyduguna inanmaktayim.","['yapmasi', 'yemesinden', 'de', 'keyifli', 'olan', 'mini', 'mini', 'kekler', 'rengarek', 'kremalar', 've', 'sekerlerle', 'suslenmis', 'olurlar', 'ki', 'insan', 'hayran', 'hayran', 'bakip', 'yemeye', 'kiyamaz', 'hic', 'turkcesi', 'bana', 'gore', 'kapkektir', 'chicken', 'translate', 'tarzi', 'bir', 'cevirme', 'olsa', 'da', 'birebir', 'uyduguna', 'inanmaktayim']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,2,34.0,0.056,36.0,code_switched,positive,0.7989210486412048,positive,0.7153123021125793
78.0,"bugune kadar yemiş olduğum en güzelleri londra ; camden town, ella's bakehouse' da bulunan keklerdir.","['bugune', 'kadar', 'yemiş', 'olduğum', 'en', 'güzelleri', 'londra', 'camden', 'town', ""ella's"", 'bakehouse', 'da', 'bulunan', 'keklerdir']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'E', 'T', 'T', 'T']",True,4,10.0,0.286,14.0,code_switched,positive,0.9886413216590881,positive,0.7219967842102051
79.0,"42 yaşındaki nadide kısa’nın ölümünün tek nedeni mobbing olmasa da, her gün yaklaşık 12 saatini geçirdiği işyerinde yaşadıklarının büyük paya sahip olduğu kesindir.","['yaşındaki', 'nadide', 'kısa’nın', 'ölümünün', 'tek', 'nedeni', 'mobbing', 'olmasa', 'da', 'her', 'gün', 'yaklaşık', 'saatini', 'geçirdiği', 'işyerinde', 'yaşadıklarının', 'büyük', 'paya', 'sahip', 'olduğu', 'kesindir']","['T', 'T', 'T', 'T', 'T', 'T', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,1,20.0,0.048,21.0,code_switched,negative,0.6160116791725159,negative,0.7414140701293945
83.0,fransaya giden bi arkadasım eglenecek bir mekan aramaktadır cevirip bi fransız elemanı sorar: 'is there any meykın that we can enjoy!,"['fransaya', 'giden', 'bi', 'arkadasım', 'eglenecek', 'bir', 'mekan', 'aramaktadır', 'cevirip', 'bi', 'fransız', 'elemanı', 'sorar', 'is', 'there', 'any', 'meykın', 'that', 'we', 'can', 'enjoy']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'T', 'E', 'E', 'E', 'E']",True,7,14.0,0.333,21.0,code_switched,positive,0.9672372937202454,neutral,0.6111851334571838
84.0,"anne-i think you were trying to say she is, heroin(gayet yüzsüzce)-no,i was talking about your husband. hatun kişinin kıskanç bakışları ve yakışıklı turistin küçük kahkahasıve iltifattan memnun gülümsemesi eşliğinde oradan kaçılır.bu bir salaklık mıdır? evli bir adama karısının yanında söylenince-evet","['anne', 'i', 'think', 'you', 'were', 'trying', 'to', 'say', 'she', 'is', 'heroin', 'gayet', 'yüzsüzce', 'no', 'i', 'was', 'talking', 'about', 'your', 'husband', 'hatun', 'kişinin', 'kıskanç', 'bakışları', 've', 'yakışıklı', 'turistin', 'küçük', 'kahkahasıve', 'iltifattan', 'memnun', 'gülümsemesi', 'eşliğinde', 'oradan', 'kaçılır', 'bu', 'bir', 'salaklık', 'mıdır', 'evli', 'bir', 'adama', 'karısının', 'yanında', 'söylenince', 'evet', 'yabancı', 'eleman', 'you', 'are', 'too', 'smart', 'ben', 'thank', 'you', ""it's"", 'your', 'smart', 'we', 'are', 'about', 'to', 'finish', 'zaten', 'gibi', 'bir', 'cümle', 'kurulması', 'zaten', 'kelimesi', 'de', 'cuk', 'oturdu', 'yani', 'bu', 'söz', 'arkadaşım', 'tarafından', 'tatil', 'köyünde', 'bir', 'rus', 'animatöre', 'sarf', 'edilmiştir']","['T', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'T', 'T', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'E', 'T', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,31,54.0,0.365,85.0,code_switched,negative,0.9982220530509949,neutral,0.4137735664844513
85.0,"yabancı eleman:you are too smart.. ben:thank you, it's your smart..","['lisede', 'hazırlık', 'sınıfında', 'iken', 'derse', 'geç', 'gelmesinin', 'sebebini', 'soran', 'hocaya', 'traffic', 'is', 'big', 'bad', 'diyerek', 'bizi', 'yaran', 'sıra', 'arkadaşımın', 'hikayesi', 'ile', 'katılacağım', 'anket']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,4,19.0,0.174,23.0,code_switched,positive,0.9521943926811218,positive,0.5493759512901306
86.0,"we are about to finish zaten gibi bir cümle kurulması... zaten kelimesi de cuk oturdu yani... bu söz, arkadaşım tarafından, tatil köyünde bir rus animatöre sarf edilmiştir...","['benim', 'basima', 'yillar', 'once', ""amerika'da"", 'pasaport', 'kontrolunden', 'gecerken', 'gelmisti', ""amerika'ya"", 'gezmeye', 'gitmisiz', 'almazlarsa', 'falan', 'diye', 'bir', 'gerginlik', 'de', 'var', 'uzerimizde', 'esimle', 'pasaportlari', 'polise', 'uzattik', 'adam', 'pasaporta', 'soyle', 'bir', 'baktiktan', 'sonra', 'bana', 'donup', 'how', 'are', 'you', 'dedi', 'ben', 'de', 'gayet', 'siritarak', ""i'm"", 'fine', 'thanks', 'how', 'are', 'you', 'diye', 'cevap', 'verdim', 'esim', 'saskinliktan', 'bir', 'an', 'gerildi', 'dislerinin', 'arasindan', 'how', 'old', 'are', 'you', 'diyor', 'adam', 'sen', 'ne', 'diyorsun', 'dedi', 'ben', 'de', 'bir', 'an', 'bocaladiktan', 'sonra', 'nihayet', 'diyebildim', 'adam', 'demistir', 'mal', 'midir', 'nedir', 'diye', 'neyse', 'ki', 'iceriye', 'aldi', 'bizi']","['T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'E', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'E', 'E', 'E', 'E', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T', 'T']",True,13,72.0,0.153,85.0,code_switched,positive,0.983463704586029,neutral,0.43874794244766235
